split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
scaffold,44,10000,HeavyAtomMolWt,0.0002653410726109725,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,ExactMolWt,0.001918100787383206,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,NumValenceElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumRadicalElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,MaxPartialCharge,0.014167029756841287,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,MinPartialCharge,0.0017437846369559068,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,MaxAbsPartialCharge,0.002798085850852459,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,MinAbsPartialCharge,0.010688730129656966,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,FpDensityMorgan1,0.00043122237329335276,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,FpDensityMorgan2,0.0011647851114653066,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,FpDensityMorgan3,0.0008923805457744539,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,BCUT2D_MWHI,0.004746838522631503,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,BCUT2D_MWLOW,0.0008509951877617468,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,BCUT2D_CHGHI,0.0007860371570558533,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,BCUT2D_CHGLO,0.0009796430610423325,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,BCUT2D_LOGPHI,0.0025706813564198012,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,BCUT2D_LOGPLOW,0.002303705393581261,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,BCUT2D_MRHI,0.0009102063847531974,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,BCUT2D_MRLOW,0.003249483131279625,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,BalabanJ,0.0006927176886345887,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,BertzCT,0.019189324143339088,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi0,9.449503286877187e-05,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi0n,0.0022680347743544932,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi0v,0.002141108978139357,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi1,0.0010487481774279915,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi1n,0.002016166578352896,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi1v,0.0020337426731885295,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi2n,0.0035861056151174344,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi2v,0.0044755834113746,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi3n,0.0006038000484267047,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi3v,0.0,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi4n,0.003996539068464453,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Chi4v,0.00391429853259678,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,HallKierAlpha,0.007485412133078431,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,Kappa1,0.0015133309489332803,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Kappa2,0.001049437867626574,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,Kappa3,0.0017005718849129065,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,44,10000,LabuteASA,0.0009112231626111201,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,PEOE_VSA1,0.005899702385052121,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA10,0.0013807966954987251,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA11,0.006671393547522154,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA12,0.00216413419553569,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA13,0.0007222093325959138,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA14,0.00024774932492086416,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA2,0.0021833427471719346,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA3,0.0035703573527674022,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA4,5.799831999728123e-05,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA5,0.000291315318482293,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA6,0.0006004113588921953,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA7,0.006198131202442106,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA8,0.006270061724828823,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,PEOE_VSA9,0.001606614946320174,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,SMR_VSA1,0.00949301550389516,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA10,0.0035301085586026066,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA2,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA3,0.01180526112995448,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA4,0.0009331531186495013,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA5,0.0008592916390888764,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA6,0.016218701744461113,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA7,0.002415043752853129,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA8,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SMR_VSA9,0.001851218639406201,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,SlogP_VSA1,0.011677353544614954,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA10,0.028641410370432323,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA11,0.0069017397263034,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA12,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA2,0.0014044093553159489,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA3,0.0013857695679044982,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA4,0.00043144541550824074,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA5,0.00044529350024694693,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA6,0.011339533200877253,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA7,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA8,0.03498962868301333,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,SlogP_VSA9,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,TPSA,0.0017654055696936137,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,EState_VSA1,0.013729169345575614,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA10,0.0009309474253799601,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA11,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA2,0.0004055009188295291,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA3,0.0010581221765186533,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA4,0.004210656788642973,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA5,0.0014669738584985994,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA6,0.0004056231601692397,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA7,0.006425739315519533,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA8,0.03755600791595665,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,EState_VSA9,0.0021783910083119796,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState1,0.0034492819534103227,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState10,0.00795510931036273,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState2,0.010070590225018746,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState3,0.0012105252075913764,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState4,0.005115887407185368,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState5,0.0012817704243325858,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState6,0.0006295954703008913,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState7,0.0006377751171341224,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState8,0.0016130070985560878,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,VSA_EState9,0.001786195892696931,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,44,10000,FractionCSP3,0.0022976166524180867,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,HeavyAtomCount,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,NHOHCount,0.0003442498304430408,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NOCount,0.004328499544709456,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumAliphaticCarbocycles,0.0007528300428193937,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumAliphaticHeterocycles,0.0024655564350005393,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumAliphaticRings,0.0003206321722353124,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,NumAmideBonds,0.013494997731928133,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumAromaticCarbocycles,0.003097963499960305,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,NumAromaticHeterocycles,0.004648803774297578,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,NumAromaticRings,0.03673245555819569,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,NumAtomStereoCenters,0.0005665921610465678,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumBridgeheadAtoms,0.0013349701359860306,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumHAcceptors,0.003735213040717415,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumHDonors,0.0004262897510848014,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumHeteroatoms,0.01910394391670599,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumHeterocycles,0.012049597891449345,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumRotatableBonds,0.0017354541614969209,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumSaturatedCarbocycles,0.06420076156615959,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumSaturatedHeterocycles,0.0007324814196927779,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,NumSaturatedRings,0.00530291735847106,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,NumSpiroAtoms,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,NumUnspecifiedAtomStereoCenters,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,Phi,0.0022586848026146782,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,44,10000,RingCount,0.0005370442632692999,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,44,10000,MolLogP,0.0065268464078836585,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,44,10000,MolMR,0.029212850224894393,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,44,10000,fr_Al_COO,0.0032170434015222236,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Al_OH,0.0015120306658735754,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Al_OH_noTert,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_ArN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ar_COO,0.0009118370877325791,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ar_N,0.006948457314691847,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ar_NH,0.003735441739005769,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ar_OH,0.0023638172654652278,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_COO,0.0003418064505513435,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_COO2,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_C_O,0.008779148528897064,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_C_O_noCOO,0.017014536711507787,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_C_S,0.005055050505605041,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_HOCCN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Imine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_NH0,0.002718653007391423,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_NH1,0.0019272851983989365,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_NH2,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_N_O,0.00040986876675658403,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ndealkylation1,1.2368122694017807e-05,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Ndealkylation2,0.0003557590630353403,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_Nhpyrrole,0.0019251460626450627,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_SH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_aldehyde,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_alkyl_carbamate,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_alkyl_halide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_allylic_oxid,0.004360700754779617,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_amide,0.02576558130749153,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_amidine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_aniline,0.2300447067332577,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_aryl_methyl,0.0014576777290705367,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_azide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_azo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_barbitur,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_benzene,0.0015970489038048593,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_benzodiazepine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_bicyclic,0.0009840100759043032,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_diazo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_dihydropyridine,0.011791898415241095,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_epoxide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_ether,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_furan,0.0019641899816250493,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_guanido,0.003351889454410717,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_halogen,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_hdrzine,0.001789401000994221,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_hdrzone,0.0035612746633829945,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_imidazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_imide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_isocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_isothiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_ketone,0.0007346631294570028,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_ketone_Topliss,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_lactam,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_lactone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_methoxy,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_morpholine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_nitrile,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_nitro,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_nitro_arom,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_nitro_arom_nonortho,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_nitroso,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_oxazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_oxime,0.0014444184898097048,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_para_hydroxylation,0.000976756534371419,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_phenol,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_phenol_noOrthoHbond,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_phos_acid,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_phos_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_piperdine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_piperzine,0.0001567627675765907,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_priamide,0.0004140683793821793,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_prisulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_pyridine,0.00325219559119349,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_quatN,0.027558957519685005,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_sulfide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_sulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_sulfone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_term_acetylene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_tetrazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_thiazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_thiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_thiophene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_unbrch_alkane,0.0005252129852536954,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,44,10000,fr_urea,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,MaxAbsEStateIndex,0.0014831616879215188,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MaxEStateIndex,0.00021351442747643377,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MinAbsEStateIndex,0.0008796992427422502,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MinEStateIndex,0.0012461181784674507,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,qed,0.0023714368655094182,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,SPS,0.002961176741089588,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MolWt,0.0011233934084614254,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,HeavyAtomMolWt,0.0014176042959830148,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,ExactMolWt,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,NumValenceElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumRadicalElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MaxPartialCharge,0.01817427888926683,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MinPartialCharge,0.0022215132128678224,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MaxAbsPartialCharge,0.0013971186802980973,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,MinAbsPartialCharge,0.0016861514457156572,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,FpDensityMorgan1,0.00038050502041647087,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,FpDensityMorgan2,0.0007923181137230879,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,FpDensityMorgan3,0.0006575467930070657,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,BCUT2D_MWHI,0.004943303640013955,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,BCUT2D_MWLOW,0.0008846517661697264,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,BCUT2D_CHGHI,0.0011751387739637783,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,BCUT2D_CHGLO,0.0011427358331117061,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,BCUT2D_LOGPHI,0.0026337006507311162,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,BCUT2D_LOGPLOW,0.0016999836750183654,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,BCUT2D_MRHI,0.0009722537616624647,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,BCUT2D_MRLOW,0.003280807566942889,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,BalabanJ,0.0008097136918677184,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,BertzCT,0.01786519468778752,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi0,0.00025566793605741984,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi0n,0.0025506237333315375,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi0v,0.000329304290525051,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi1,0.0013257768072471427,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi1n,0.003940518887792561,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi1v,0.003097611977175559,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi2n,0.005071663553726935,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi2v,0.007314186837775026,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi3n,0.0007993771045027957,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi3v,0.00133625736278726,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi4n,0.004510240088716211,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Chi4v,0.0037803643943218053,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,HallKierAlpha,0.00894870285070365,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,Kappa1,0.0006591637503628548,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Kappa2,0.0008013182177625312,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,Kappa3,0.0015142913931609813,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,55,10000,LabuteASA,0.010304371983115589,other RDKit descriptor,captures an RDKit-defined structural property.
